marker_base	kiintopisterekisteri	P18	json
gps_applicability	kiintopisterekisteri	P18	json
marker_center	kiintopisterekisteri	P18	json
attachment_point	kiintopisterekisteri	P18	json
marker_alignment	kiintopisterekisteri	P18	json
marker_extras	kiintopisterekisteri	P18	json
measurer	kiintopisterekisteri	P18	json
geometry_position_measurement_method	kiintopisterekisteri	P18	json
attachment_point_direction	kiintopisterekisteri	P18	json
accuracy_class	kiintopisterekisteri	P18	json
